":START_ID",":END_ID",":TYPE","chain_id","relation_key","contextual_stage","position","mechanism"
"d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","943f7ae6-686e-5238-aa99-d1f10f4fd449","HAS_NODE","d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","industry_chain:rubber_chemicals|has_node|chain_node:v2_2b9b04e586531477dad19e961fcd27da5cc1fb11","upstream","1","冻结链scope明确列出“苯胺”；经行业边界复核，苯胺是本链核心经济单元。"
"d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","a70b2a19-565a-59a7-be16-1a2badec5d5a","HAS_NODE","d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","industry_chain:rubber_chemicals|has_node|chain_node:v2_991e15ca66d5ba9a1392ccfa5ab49e853cdac3e0","midstream","3","冻结链scope明确列出“精细化工中间体”；经行业边界复核，4-ADPA橡胶助剂中间体是本链核心经济单元。"
"d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","b9c32234-c0f6-5ccc-9d67-e9094737aaa5","HAS_NODE","d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","industry_chain:rubber_chemicals|has_node|chain_node:v2_b33ec5c0a2ee8a30c73aa126d26a96012544bf9a","midstream","4","冻结链scope明确列出“防老剂”；经行业边界复核，6PPD防老剂合成服务是本链核心经济单元。"
"d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","caf9956b-ee77-5374-8917-95916d826293","HAS_NODE","d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","industry_chain:rubber_chemicals|has_node|chain_node:v2_d0164d06230ff29ad0b8c87ba49d6f3e5f9e13db","midstream","2","冻结链scope明确列出“精细化工中间体”；经行业边界复核，4-ADPA中间体生产服务是本链核心经济单元。"
"d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","d153c1db-7b7d-55eb-9728-10c8e500a4e3","HAS_NODE","d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","industry_chain:rubber_chemicals|has_node|chain_node:v2_dbfd52a7318b7177e1d011855f538441d5b36493","downstream","5","冻结链technology_route_qualifier明确列出“防老剂”；经行业边界复核，6PPD橡胶防老剂是本链核心经济单元。"
"d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","e2987427-6228-5ec8-90b9-dca4b2db1a49","MAPPED_TO_INDUSTRY","d8bb4bc7-0b74-5b71-9e6f-7e8e9cd731e2","industry_chain:rubber_chemicals|mapped_to_industry|industry:sw:workbook_snapshot_v1:220604","","","该行业因子直接发现本链，产业链目标产出“改善橡胶硫化、耐老化和加工性能的化学助剂”及范围“从苯胺、硫磺和精细化工中间体到促进剂、防老剂、硫化剂生产、检测、贸易与橡胶配方应用”与“橡胶助剂”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"d8c19e61-3947-5cb3-9039-0722585cb0ed","a897db25-e3b9-5541-9501-99327e745553","DEPENDS_ON","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|chain_node:v2_2083b0df9bb28f5c655c9c1b6cdea580f2766eea|depends_on|chain_node:v1_a5f3e6d6520ea5957ee961b3a4be1a53bcef6191","","","即热预制菜的形成或持续交付以冷链物流服务作为必要资产、基础设施、软件、许可或专业服务前提；后者不成为其物料组成。"
"d8c19e61-3947-5cb3-9039-0722585cb0ed","70456070-bfc6-5aa9-b907-b9d2ec7f1348","INPUT_TO","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|chain_node:v2_2083b0df9bb28f5c655c9c1b6cdea580f2766eea|input_to|chain_node:v2_d9179210b8819fc34871f9f0a96f6f02c6e6cc1a","","","即热预制菜以材料、产品、数据、权利或专业服务交付物形式直接进入终端复热服务；本边不跨越另一可独立采购或验收的中间节点。"
"d8d60bb3-7d50-599d-a230-b04a4fddf803","90c20d58-fa39-5f18-afe8-9b1bf1cd5b85","DEPENDS_ON","204827f7-af02-5f63-8d42-0673875189a5","industry_chain:air_pollution_control_services|chain_node:v2_e4baf368231b242810cde9dbbd3fe969e164b043|depends_on|chain_node:v2_ea8fc3ce80a6a3598747feb8a8bac76855d0bbfd","","","工业烟气污染治理服务的生产或持续运营依赖排放监测服务这一专用设备、基础设施、软件或专业能力。"
"d8d60bb3-7d50-599d-a230-b04a4fddf803","d17b63bf-8d62-5dbc-bb48-f3835237ba8b","INPUT_TO","204827f7-af02-5f63-8d42-0673875189a5","industry_chain:air_pollution_control_services|chain_node:v2_e4baf368231b242810cde9dbbd3fe969e164b043|input_to|chain_node:v1_434737bcae531897e8565cbb54968ca27e289123","","","工业烟气污染治理服务作为材料、设备输出或专业服务直接进入火力发电的生产或运营。"
"d8d6131b-2e8a-594d-b5bc-92bbd8cbf728","7177da6f-4c91-5f32-b16e-f82892c2204a","INPUT_TO","f3cde557-c8dc-521b-a31a-29df6cb1ddfa","industry_chain:commercial_shipbuilding|chain_node:v1_8c6007573e72266d74258d9b6533c95b2a687977|input_to|chain_node:v2_40dce6447ae830aadc25ac3f2cb1ab094ba67cb2","","","船舶制造的合格材料、设备输出或专业服务直接进入商用船舶整船的生产、集成或运营。"
"d8d8c3bd-ef36-5170-a68e-38be29d1827c","14d764aa-4672-5996-a5a9-3e4a53b725f8","HAS_NODE","d8d8c3bd-ef36-5170-a68e-38be29d1827c","industry_chain:printing_and_packaging_machinery|has_node|chain_node:v1_4620badd8d87a89cd4d491cd33c2f54bcd07a5a5","midstream","2","冻结链target_output明确给出本节点所属环节；经行业边界复核，印刷包装机械是本链核心经济单元。"
"d8d8c3bd-ef36-5170-a68e-38be29d1827c","2118e45f-8001-527d-92df-e64d1323a381","HAS_NODE","d8d8c3bd-ef36-5170-a68e-38be29d1827c","industry_chain:printing_and_packaging_machinery|has_node|chain_node:v2_def89afb87e1be05785065517734c3134088a924","upstream","1","冻结链scope明确给出本节点所属环节；经行业边界复核，印刷机张力控制系统是本链核心经济单元。"
"d8d8c3bd-ef36-5170-a68e-38be29d1827c","2a883a2b-b5fc-5982-9a8e-7dea0006cbf3","HAS_NODE","d8d8c3bd-ef36-5170-a68e-38be29d1827c","industry_chain:printing_and_packaging_machinery|has_node|chain_node:v2_53d7efcdb5b477afab714bffbc1f3d1d6b94e2dd","downstream","3","冻结链scope明确给出本节点所属环节；经行业边界复核，印刷包装设备调试服务是本链核心经济单元。"
"d8d8c3bd-ef36-5170-a68e-38be29d1827c","5b260e38-5bc7-59b2-a93b-db5c24bbfe82","HAS_NODE","d8d8c3bd-ef36-5170-a68e-38be29d1827c","industry_chain:printing_and_packaging_machinery|has_node|chain_node:v2_c6e1aa5cb05c4f3e2c423158fd45d8d2eb682923","upstream","1","冻结链scope明确给出本节点所属环节；经行业边界复核，柔版印刷单元是本链核心经济单元。"
"d8d8c3bd-ef36-5170-a68e-38be29d1827c","64e80e1c-55f7-5628-b346-02b307070117","HAS_NODE","d8d8c3bd-ef36-5170-a68e-38be29d1827c","industry_chain:printing_and_packaging_machinery|has_node|chain_node:v2_65b0074de6e9d44b27a8c49dba0c5fcf9a02133c","upstream","1","冻结链scope明确给出本节点所属环节；经行业边界复核，印刷包装机械伺服驱动系统是本链核心经济单元。"
"d8d8c3bd-ef36-5170-a68e-38be29d1827c","46986f55-eb38-5e33-9ef7-d032598b675a","MAPPED_TO_INDUSTRY","d8d8c3bd-ef36-5170-a68e-38be29d1827c","industry_chain:printing_and_packaging_machinery|mapped_to_industry|industry:sw:workbook_snapshot_v1:640208","","","该行业因子直接发现本链，产业链目标产出“完成印刷、模切、制袋、灌装或包装成形的机械设备”及范围“从伺服、电机、传动、控制、喷墨或印刷单元到整机制造、工艺调试、客户交付与维保”与“印刷包装机械”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"d8efec65-b1d3-53b9-ae43-65ff406da088","abe7e540-5101-5b61-b2af-ba7e60b3dcc4","IS_COMPONENT_OF","8f26b01f-adf2-5afe-86e2-537cb899bf31","industry_chain:telecommunications_network_equipment|chain_node:v2_ff703cb1a0919495590f221f659779b86cc88f91|is_component_of|chain_node:v2_a54ac62669ba138f3c8ff59ff4d228a22ecbdcbf","","","5G基站基带单元在5G基站中保留可识别功能、实物、软件或验收边界，是其直接部件或系统组成。"
"d902bf9b-2d4b-581e-a7a7-2eb0560b81e7","304c264a-7d7d-5bde-9e15-1d3a9ddf8d7a","INPUT_TO","fb923727-3102-5ab6-b2c6-6989bc969d14","industry_chain:ai_training_data_services|chain_node:v1_a683492ba6794a2615219d9453838fe927a2aa3a|input_to|chain_node:v2_5074364fb63c0a081d8f9c9c42a52f385aa4bafb","","","AI语料作为材料、设备输出或专业服务直接进入模型训练服务的生产或运营。"
"d902bf9b-2d4b-581e-a7a7-2eb0560b81e7","c6d6e262-e694-5404-9bc2-869161297d3b","INPUT_TO","a4450cdc-e178-534a-99bd-2455a689b71b","industry_chain:ai_video_generation_services|chain_node:v1_a683492ba6794a2615219d9453838fe927a2aa3a|input_to|chain_node:v2_e6ba989ddd4662bdaf9e53300e10d697b7b612c0","","","AI语料作为材料、设备输出或专业服务直接进入视频生成基础模型的生产或运营。"
"d92a7838-38ce-508f-a6cf-5945b73d5f6e","6e904ec2-b7dd-5824-8a56-b45b543906ef","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:360311|is_subcategory_of|industry:sw:workbook_snapshot_v1:360300","","","Authoritative Industry classification hierarchy"
"d92e712e-85e5-5b33-8157-01a448ec135b","5713fac1-ce0e-50be-a1da-83bf9809bcfd","HAS_NODE","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|has_node|chain_node:v2_6d64c0e278f79c8585719c1942bf67b0ae67c248","midstream","3","冻结链scope界定“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”，并完成节点边界及直接经济作用复核；钢包用镁碳砖是该选定路线的核心可观测经济单元。"
"d92e712e-85e5-5b33-8157-01a448ec135b","6bd42b71-3bd1-5850-962b-06ae684a748d","HAS_NODE","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|has_node|chain_node:v2_b51321729e99b4cbac56f6be9c24fdeb26eec3f9","midstream","2","冻结链scope界定“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”，并完成节点边界及直接经济作用复核；镁碳砖制造服务是该选定路线的核心可观测经济单元。"
"d92e712e-85e5-5b33-8157-01a448ec135b","b536550e-f997-5e63-a78a-87d0872a460e","HAS_NODE","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|has_node|chain_node:v2_deb14ab95751ebffeadb37657a3831adbef12e2f","midstream","4","冻结链scope界定“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”，并完成节点边界及直接经济作用复核；钢包耐火衬砌筑服务是该选定路线的核心可观测经济单元。"
"d92e712e-85e5-5b33-8157-01a448ec135b","b69e89b4-94c6-5d25-9979-36a097171619","HAS_NODE","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|has_node|chain_node:v2_eea1ea721c6e30890965dcc0f5fc42d44d57dbf0","upstream","1","冻结链scope界定“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”，并完成节点边界及直接经济作用复核；钢铁耐材用鳞片石墨是该选定路线的核心可观测经济单元。"
"d92e712e-85e5-5b33-8157-01a448ec135b","da3211eb-891c-5a22-9612-408f8f02e518","HAS_NODE","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|has_node|chain_node:v2_9bc3137bdb77d4928ac918a79241aaa5a8ae840d","upstream","1","冻结链scope界定“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”，并完成节点边界及直接经济作用复核；钢铁耐材用烧结镁砂是该选定路线的核心可观测经济单元。"
"d92e712e-85e5-5b33-8157-01a448ec135b","e035ebaa-7d29-5caa-ad1d-9b376fb3a44d","HAS_NODE","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|has_node|chain_node:v2_9a3f4df1fe63ef737f5077516ec6b291ea789e5b","downstream","5","冻结链scope界定“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”，并完成节点边界及直接经济作用复核；钢包炉役维护服务是该选定路线的核心可观测经济单元。"
"d92e712e-85e5-5b33-8157-01a448ec135b","595a90d9-eaff-5c76-af67-4dd32ea96866","MAPPED_TO_INDUSTRY","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|mapped_to_industry|industry:sw:workbook_snapshot_v1:610301","","","链内核心经济节点与行业规范名称形成精确语义对应，产业链目标产出“钢铁冶炼设备和炉窑用耐火材料及维护服务”及范围“从镁砂、铝矾土和石墨等原料、耐火制品制造到钢厂认证、施工和炉役维护”与“耐火材料”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"d934cb5a-b8e1-5f97-801e-d514fbd2199e","488d105a-73dc-583e-be30-9bf6915ca27a","IS_COMPONENT_OF","15614c6e-9442-5128-8a22-e3bccd40f898","industry_chain:vehicle_road_cloud_coordination_systems|chain_node:v2_0ebc1c4243e01acabea37996bd5986845ebef028|is_component_of|chain_node:v2_a39ce6d666fdb55c7618ebec60f2ce8276144212","","","C-V2X路侧通信单元在C-V2X车路云协同系统中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"d9443245-de88-5bf3-ae1c-19827ad6964d","5707fcd3-83fa-5b0b-bdcd-f65a665b7995","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:220305|is_subcategory_of|industry:sw:workbook_snapshot_v1:220300","","","Authoritative Industry classification hierarchy"
"d94bb7af-5416-56b4-96c2-03d261413e49","cb3ffce8-a545-5e46-a86f-c6e868d40e3f","IS_COMPONENT_OF","b3ebf3e2-e4e0-5f3a-b064-a154c9f39ff5","industry_chain:consumer_electronics_3d_cover_glass|chain_node:v1_17ee1dcc2758d3017d1b4c987e48c7ed5e5856e5|is_component_of|chain_node:v2_a84e35125984a4f3e6c1ed7ccfc8c5567ab0c605","","","3D玻璃在智能手机中保留可识别功能、实物或验收边界，是其直接部件或系统组成。"
"d956e57f-3d6f-53bb-b7ac-9f08b01164a9","1f4dc910-ffad-5f06-9ade-f1660da91eca","HAS_NODE","d956e57f-3d6f-53bb-b7ac-9f08b01164a9","industry_chain:municipal_infrastructure_engineering_services|has_node|chain_node:v2_6315ef990be515a693cb246daf58bb6a5daef598","midstream","2","冻结链scope明确列出“专业分包”；经行业边界复核，市政专业施工服务是本链核心经济单元。"
"d956e57f-3d6f-53bb-b7ac-9f08b01164a9","8da4b700-4e92-5d34-b151-ad6639d68254","HAS_NODE","d956e57f-3d6f-53bb-b7ac-9f08b01164a9","industry_chain:municipal_infrastructure_engineering_services|has_node|chain_node:v2_ed1ed117abbba95c99181817e6f0827e204c0488","downstream","3","冻结链target_output明确列出“建设服务”；经行业边界复核，市政基础设施工程总承包服务是本链核心经济单元。"
"d956e57f-3d6f-53bb-b7ac-9f08b01164a9","a5d5cd50-4653-58f8-b75e-43ac343e201e","HAS_NODE","d956e57f-3d6f-53bb-b7ac-9f08b01164a9","industry_chain:municipal_infrastructure_engineering_services|has_node|chain_node:v2_3fe53c2e8e15df36a4e22f0508093a9c7228d5c1","upstream","1","冻结链scope明确列出“规划勘察、设计”；经行业边界复核，市政工程勘察设计服务是本链核心经济单元。"
"d956e57f-3d6f-53bb-b7ac-9f08b01164a9","b0074f81-c3a7-56d8-9af3-b4bd6367ba63","HAS_NODE","d956e57f-3d6f-53bb-b7ac-9f08b01164a9","industry_chain:municipal_infrastructure_engineering_services|has_node|chain_node:v2_14e422a5d523766eccf114e04fd7648dedc61660","upstream","1","冻结链scope明确列出“工程机械”；经行业边界复核，市政施工工程机械是本链核心经济单元。"
"d956e57f-3d6f-53bb-b7ac-9f08b01164a9","c60b92ba-c8fb-590d-bca4-d024f77838cb","HAS_NODE","d956e57f-3d6f-53bb-b7ac-9f08b01164a9","industry_chain:municipal_infrastructure_engineering_services|has_node|chain_node:v2_7c28135e4398af8ffb6511cfa121329956cfb326","upstream","1","冻结链scope明确列出“建材”；经行业边界复核，市政工程建材供应服务是本链核心经济单元。"
"d956e57f-3d6f-53bb-b7ac-9f08b01164a9","e7e858ec-70d0-51fb-8f12-5bb9a7b50ee3","MAPPED_TO_INDUSTRY","d956e57f-3d6f-53bb-b7ac-9f08b01164a9","industry_chain:municipal_infrastructure_engineering_services|mapped_to_industry|industry:sw:workbook_snapshot_v1:620306","","","该行业因子直接发现本链，产业链目标产出“为城市提供道路、桥隧、管网、公共交通及配套设施建设服务”及范围“从规划勘察、设计、建材、工程机械和专业分包到施工总承包、监理、验收、运营维护与更新”与“基建市政工程”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"d96c325a-7c81-51a0-8d40-9e2fbcfe0066","1a58a0a4-a5b4-5ea1-8cd8-0543720275b4","DEPENDS_ON","2cea5b35-008e-5be0-8e08-0a46e6582248","industry_chain:optical_fibers|chain_node:v2_40d9560de4b36a028eb56661ecfd431fc7e45df6|depends_on|chain_node:v2_b16489088716dd657fdb9ad9fd571b5f9a42e616","","","通信光纤拉制与涂覆服务的持续生产、运行或交付依赖通信光纤拉丝塔这一设备、基础设施、软件、平台、认证或专业能力，后者不成为产品物料。"
"d96c325a-7c81-51a0-8d40-9e2fbcfe0066","21730f8e-dab1-56b9-8e0c-037758dc29e7","INPUT_TO","2cea5b35-008e-5be0-8e08-0a46e6582248","industry_chain:optical_fibers|chain_node:v2_40d9560de4b36a028eb56661ecfd431fc7e45df6|input_to|chain_node:v2_9d9c7fd3bb1c5c86262df796492547a3537d6ebf","","","通信光纤拉制与涂覆服务以可采购材料、产品、数据、权利或专业服务形态直接进入通信光纤的生产或运营，本边不跨越另一独立中间经济单元。"
"d96fccba-ed28-5e96-87e8-f6cc8f2fbac4","2caa014e-fc20-5358-80f5-c16b70652603","INPUT_TO","14baf7df-48a6-5249-a0fa-5e5351e832ed","industry_chain:plasma_derived_biologics|chain_node:v2_d1e0fb3766fcc3297722056a462bdc96223d9aed|input_to|chain_node:v2_07fe303a2f0389807af24e24623a3aa1e8c95cae","","","待批签发血液制品以可采购材料、产品、数据、权利或专业服务形态直接进入血液制品批签发服务的生产或运营，本边不跨越另一独立中间经济单元。"
"d97ac5f1-fe98-541d-b3c1-1b778e45373e","1b7a20de-b264-5dde-9fe6-9d21156ddb50","INPUT_TO","6388d0b6-4e47-5e6f-bbde-00b183be6952","industry_chain:video_game_development_services|chain_node:v2_6e3baecc5b1ff41abbe8cb98c89fdda16ef14aca|input_to|chain_node:v2_c0e285a1e07b8fc68a3468125caa783fa2364925","","","游戏IP授权以材料、产品、数据或专业服务形式直接进入游戏策划与美术创作服务的生产或运营；本边不跨越另一独立中间产品。"
"d97be4d6-f614-5e26-a58f-08822118848f","0bfcd78e-9218-5f32-9533-1423366401db","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:630306|is_subcategory_of|industry:sw:workbook_snapshot_v1:630300","","","Authoritative Industry classification hierarchy"
"d9a8d441-5828-5237-ac8a-56c3440439e4","17c95e35-3265-58ac-891b-34c62492c647","DEPENDS_ON","944246d5-3739-5c85-a903-0ba9314ac4fa","industry_chain:staple_crop_farming|chain_node:v1_c89a95b0adf1560c8125e8c8e331cda2ed6e6b6b|depends_on|chain_node:v1_dbd4bbffd44595bbee5372b6a2efc88032282e7c","","","粮食种植的持续生产、运行或交付依赖农业机械这一设备、基础设施、软件、平台、认证或专业能力，后者不成为产品物料。"
"d9a8d441-5828-5237-ac8a-56c3440439e4","a48d93a2-1145-53ac-8ddf-d8c1139ca55a","INPUT_TO","944246d5-3739-5c85-a903-0ba9314ac4fa","industry_chain:staple_crop_farming|chain_node:v1_c89a95b0adf1560c8125e8c8e331cda2ed6e6b6b|input_to|chain_node:v2_e0efe7b09fa2e6aef507d3f5f649510dd9a49da7","","","粮食种植以可采购材料、产品、数据、权利或专业服务形态直接进入粮食收获烘干服务的生产或运营，本边不跨越另一独立中间经济单元。"
"d9d7abd9-4e36-50ba-ac2b-7ad0c8a0a990","421cd5d7-0ee6-5c62-9dda-d6540d783b3e","IS_COMPONENT_OF","ed92ae1a-ab25-5bc3-9d71-a1d493cc54e6","industry_chain:automotive_wheels|chain_node:v1_0e7fc23376060875a7bf6d6c4b504cd4bded5b7f|is_component_of|chain_node:v1_fcc857bd0c50b235db393e1bba63f233ced29aa1","","","汽车轮毂在乘用车整车中保留可识别功能、实物或验收边界，是其直接部件或系统组成。"
"d9f177ae-ab9d-5b24-a9f8-60a4b3732205","57aa6ede-314b-5d31-871c-03c29b14b460","INPUT_TO","babc4f66-bb45-59b8-af9e-7d73672101fc","industry_chain:helium|chain_node:v2_d426e318d679bfeb5a67e65458362f5411f4a8d6|input_to|chain_node:v2_2f5ef1cbc3c4a231b499257ac6afab6938be2cdf","","","粗氦提取服务以材料、产品、数据或专业服务形式直接进入粗氦的生产或运营；本边不跨越另一独立中间产品。"
"da08b305-82c1-5360-831a-3e420ab95afa","31784605-336a-5edf-99ca-e821b7305b72","HAS_NODE","da08b305-82c1-5360-831a-3e420ab95afa","industry_chain:academic_subject_tutoring_services|has_node|chain_node:v2_a655f0852ddde228380f0ebb872799c06c92d916","upstream","1","冻结链 scope、target_output 或 end_use 明示该经济单元；其定义边界与学科培训服务产业链中的角色一致。"
"da08b305-82c1-5360-831a-3e420ab95afa","81fd8af4-acd4-528b-b7c6-4f77ec127363","HAS_NODE","da08b305-82c1-5360-831a-3e420ab95afa","industry_chain:academic_subject_tutoring_services|has_node|chain_node:v2_0d6566b2f5d9959f975f9c919dd895aa6e43c965","upstream","1","冻结链 scope、target_output 或 end_use 明示该经济单元；其定义边界与学科培训服务产业链中的角色一致。"
"da08b305-82c1-5360-831a-3e420ab95afa","bc94f7da-0469-5606-a95a-34b8a03417e3","HAS_NODE","da08b305-82c1-5360-831a-3e420ab95afa","industry_chain:academic_subject_tutoring_services|has_node|chain_node:v1_671429f74b9efe524ec1b91292f84b9d19b63005","downstream","2","冻结链 scope、target_output 或 end_use 明示该经济单元；其定义边界与学科培训服务产业链中的角色一致。"
"da08b305-82c1-5360-831a-3e420ab95afa","c5217ad9-a509-51d2-babc-cc4371729ba0","HAS_NODE","da08b305-82c1-5360-831a-3e420ab95afa","industry_chain:academic_subject_tutoring_services|has_node|chain_node:v2_81ea4f24f0a0c46733edb7866c798702b4995e29","upstream","1","冻结链 scope、target_output 或 end_use 明示该经济单元；其定义边界与学科培训服务产业链中的角色一致。"
"da08b305-82c1-5360-831a-3e420ab95afa","26e08832-1b0c-5610-955a-2f3091c11e92","MAPPED_TO_INDUSTRY","da08b305-82c1-5360-831a-3e420ab95afa","industry_chain:academic_subject_tutoring_services|mapped_to_industry|industry:sw:workbook_snapshot_v1:461102","","","经受控语义复核，产业链目标产出“围绕学校学科提供的课外教学和学习支持服务”及范围“从办学资质、教师、课程内容、校区和在线平台到招生、授课、测评、续费与合规管理”与“培训教育”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"da215de4-accc-53e4-9f02-55a87df0679c","1aaf3895-b3e3-5a3d-84cb-b17859aee029","INPUT_TO","594ada89-7fe8-585e-b710-38a6727f875d","industry_chain:steel_flat_products|chain_node:v2_e8fc7ca0f60c4bc11c274e7eb1e7c4dd1c862d38|input_to|chain_node:v2_662a829213cbe473401802f2559c16f51bff8a6d","","","冷轧板卷生产服务以可采购材料、产品、数据、权利或专业服务形态直接进入冷轧钢板的生产或运营，本边不跨越另一独立中间经济单元。"
"da24c0c7-6d61-5677-9fa8-c0532c405dfd","9277fad7-ec5c-54f8-b99e-051e2288f9fe","INPUT_TO","af36dfe1-a244-5702-a683-507b26a50c6a","industry_chain:hbm_memory|chain_node:v2_a2d4b1eddeb67c18f11d7227f049c30f1a166a11|input_to|chain_node:v1_108e38787e6c9dd27ccc484ac673a8ff7db62b04","","","DRAM裸片以材料、产品、数据或专业服务形式直接进入先进封装的生产或运营；本边不跨越另一独立中间产品。"
"da3211eb-891c-5a22-9612-408f8f02e518","6bd42b71-3bd1-5850-962b-06ae684a748d","INPUT_TO","d92e712e-85e5-5b33-8157-01a448ec135b","industry_chain:steelmaking_refractory_materials|chain_node:v2_9bc3137bdb77d4928ac918a79241aaa5a8ae840d|input_to|chain_node:v2_b51321729e99b4cbac56f6be9c24fdeb26eec3f9","","","钢铁耐材用烧结镁砂以可采购材料、产品、数据、权利或专业服务形态直接进入镁碳砖制造服务的生产或运营，本边不跨越另一独立中间经济单元。"
"da448415-8c7a-5c82-babe-1f2ac07da727","c5723ed9-e975-5614-b089-343c7ab09472","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:220503|is_subcategory_of|industry:sw:workbook_snapshot_v1:220500","","","Authoritative Industry classification hierarchy"
"da492fa4-8978-5388-98a0-736ceb44475b","ba02991f-d25d-5f2d-84da-e94af17d07ea","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:340901|is_subcategory_of|industry:sw:workbook_snapshot_v1:340900","","","Authoritative Industry classification hierarchy"
"da552182-5010-5b49-af1f-31b11ce407f1","9cbc6232-470b-5f12-91a7-297446fe7b67","INPUT_TO","2529b2c9-0055-5436-b102-01c351af5045","industry_chain:perovskite_solar_cells|chain_node:v2_1f68601b25909cb5c1ff18f5eb22cbf22e2e040f|input_to|chain_node:v2_449dfda0bd1809bbd20558ba525dcd7d0aa46336","","","电子传输层材料以可采购材料、产品、数据、权利或专业服务形态直接进入钙钛矿单结太阳能电池的生产或运营，本边不跨越另一独立中间经济单元。"
"da64bff0-e233-5151-9c70-d0dffc8c30e8","0dd6dd07-5958-5fcb-a8c3-85c8d822d1ff","HAS_NODE","da64bff0-e233-5151-9c70-d0dffc8c30e8","industry_chain:superabrasive_grinding_tools|has_node|chain_node:v2_de66d6f095ea79570f16a9902d92e36b2dddc8da","upstream","1","冻结链scope界定“从人造金刚石、立方氮化硼、结合剂和基体到磨具设计制造、修整、客户验证与应用”，并完成节点边界及直接经济作用复核；磨具级人造金刚石是该选定路线的核心可观测经济单元。"
"da64bff0-e233-5151-9c70-d0dffc8c30e8","0df6771d-350e-5361-b18c-b7a08f38c3e6","HAS_NODE","da64bff0-e233-5151-9c70-d0dffc8c30e8","industry_chain:superabrasive_grinding_tools|has_node|chain_node:v2_621024e872afa0432af2246ce1532222a387f6ef","downstream","4","冻结链scope界定“从人造金刚石、立方氮化硼、结合剂和基体到磨具设计制造、修整、客户验证与应用”，并完成节点边界及直接经济作用复核；精密磨削加工服务是该选定路线的核心可观测经济单元。"
"da64bff0-e233-5151-9c70-d0dffc8c30e8","165b7626-d528-55f0-874c-613ce3e260df","HAS_NODE","da64bff0-e233-5151-9c70-d0dffc8c30e8","industry_chain:superabrasive_grinding_tools|has_node|chain_node:v2_52bdab4f05e33fdd609648696c0cc5ffb1016a02","upstream","1","冻结链scope界定“从人造金刚石、立方氮化硼、结合剂和基体到磨具设计制造、修整、客户验证与应用”，并完成节点边界及直接经济作用复核；金刚石砂轮基体是该选定路线的核心可观测经济单元。"
"da64bff0-e233-5151-9c70-d0dffc8c30e8","239270d3-c5b4-5641-b25f-178588a1d214","HAS_NODE","da64bff0-e233-5151-9c70-d0dffc8c30e8","industry_chain:superabrasive_grinding_tools|has_node|chain_node:v2_88c6efe44e99df64318d8f605d5875d99516db6f","midstream","3","冻结链scope界定“从人造金刚石、立方氮化硼、结合剂和基体到磨具设计制造、修整、客户验证与应用”，并完成节点边界及直接经济作用复核；金刚石砂轮是该选定路线的核心可观测经济单元。"
